AirportID,IATACode,ICAOCode,Name,LocationID,CreatedAt,UpdatedAt
11792,LHH,RNSG,Jackson PLC Airport,1643769134,1747274442,1747274442
11793,BMQ,WLJX,"Esparza, Torres and Villa Airport",1840015886,1747274442,1747274442
11794,DKD,KLLM,Lawrence Group Airport,1762339363,1747274442,1747274442
11795,CZI,VADZ,Wilson Group Airport,1608257172,1747274442,1747274442
11796,VLM,OHPU,Powell-Wolf Airport,1356169189,1747274442,1747274442
11797,CRJ,TKOW,Wilson-Hubbard Airport,1356953406,1747274442,1747274442
11798,YRV,,"Payne, Davis and Smith Airport",1170389960,1747274442,1747274442
11799,JBZ,DEEA,Chapman-Harrison Airport,1340172200,1747274442,1747274442
11800,SHP,,"Banks, Fitzgerald and Robertson Airport",1566468363,1747274442,1747274442
11801,JQE,VBFT,Cochran-Anderson Airport,1170859204,1747274442,1747274442
11802,EGK,CFVU,"Cox, Harper and Smith Airport",1288631491,1747274442,1747274442
11803,VGZ,RJKY,Caldwell-Graves Airport,1392042920,1747274442,1747274442
11804,DJY,,Boyd Group Airport,1156735124,1747274442,1747274442
11805,NZZ,QLUR,Barnes PLC Airport,1724398880,1747274442,1747274442
11806,KVY,VRTU,Bernard-Bray Airport,1203735988,1747274442,1747274442
11807,DRS,,Keller-Valenzuela Airport,1643309577,1747274442,1747274442
11808,LSY,,"Newton, Gallagher and Diaz Airport",1356942063,1747274442,1747274442
11809,LNA,DOCB,Fletcher-Rogers Airport,1398149745,1747274442,1747274442
11810,PDN,QLPV,Odonnell-Mills Airport,1356500868,1747274442,1747274442
11811,LTD,BBXU,Evans LLC Airport,1826408007,1747274442,1747274442
11812,SMU,,"Mccarthy, Gregory and Roth Airport",1504846802,1747274442,1747274442
11813,EBV,JYCY,Watkins LLC Airport,1392557863,1747274442,1747274442
11814,CKF,,Roy and Sons Airport,1840021355,1747274442,1747274442
11815,OHR,MZSH,"Newton, Pope and Nelson Airport",1840009553,1747274442,1747274442
11816,GVH,,Sawyer-Lynch Airport,1840003760,1747274442,1747274442
11817,GWC,,Christian-Cardenas Airport,1300198192,1747274442,1747274442
11818,KYK,RAKJ,"Booker, Hernandez and Miller Airport",1804725163,1747274442,1747274442
11819,AKR,QICV,Moore-Gutierrez Airport,1508256538,1747274442,1747274442
11820,NBY,ZWZU,Rosales Group Airport,1356471365,1747274442,1747274442
11821,PQB,OEAF,Miller Group Airport,1356106289,1747274442,1747274442
11822,WGY,,"Vargas, Bray and Moss Airport",1528996034,1747274442,1747274442
11823,HBV,,"Stevens, Obrien and Harvey Airport",1364456740,1747274442,1747274442
11824,IMU,SFHV,Kelley LLC Airport,1364942661,1747274442,1747274442
11825,GBY,VQGP,"Fields, Kelley and Collins Airport",1643014243,1747274442,1747274442
11826,MHS,,Drake-Johnston Airport,1276197749,1747274442,1747274442
11827,CYF,SKPQ,Barrera Group Airport,1276760945,1747274442,1747274442
11828,AOO,GFJK,Warren-Richards Airport,1276406891,1747274442,1747274442
11829,BNJ,SUKL,Brooks PLC Airport,1826757430,1747274442,1747274442
11830,KKC,ITTG,Rodriguez and Sons Airport,1887620650,1747274442,1747274442
11831,XOM,,Moyer PLC Airport,1862899775,1747274442,1747274442
11832,MSL,PVWC,Dominguez-Watson Airport,1356013417,1747274442,1747274442
11833,BBC,OOKP,Morse-Mccarthy Airport,1840020034,1747274442,1747274442
11834,DRI,TOTH,Brown Inc Airport,1710495632,1747274442,1747274442
11835,WBR,ZIQG,Peters-Moreno Airport,1056965326,1747274442,1747274442
11836,RPY,HKXU,Potter LLC Airport,1276620771,1747274442,1747274442
11837,UWI,CBAW,Byrd Group Airport,1364331013,1747274442,1747274442
11838,PYM,,"Lewis, Mercado and Vega Airport",1156648916,1747274442,1747274442
11839,WUX,VSKH,Jackson-Ortega Airport,1826979862,1747274442,1747274442
11840,YRU,FRCL,"Mccormick, Dunn and Curtis Airport",1076309231,1747274442,1747274442
11841,VVI,ZFJJ,Manning LLC Airport,1356086946,1747274442,1747274442
11842,SGK,QXJS,Jones Inc Airport,1392003184,1747274442,1747274442
11843,NMW,EWZW,"Becker, Boone and Wall Airport",1356061605,1747274442,1747274442
11844,IJN,OBTC,"Ramirez, Smith and Pham Airport",1076936377,1747274442,1747274442
11845,VUU,WKOV,Carney-Cooley Airport,1156360785,1747274442,1747274442
11846,OWZ,PGHP,Phillips PLC Airport,1894281443,1747274442,1747274442
11847,JLI,,"Ortega, George and Freeman Airport",1762623109,1747274442,1747274442
11848,TIZ,KRLO,"Leonard, Stark and Walker Airport",1704292651,1747274442,1747274442
11849,NSR,KNID,Boyd Ltd Airport,1608694317,1747274442,1747274442
11850,FYE,IAOK,"Davis, Cooper and Clark Airport",1124612546,1747274442,1747274442
11851,CPH,,"Brown, Thornton and Williams Airport",1356101561,1747274442,1747274442
11852,EDK,NHFO,Garcia-Jordan Airport,1450122670,1747274442,1747274442
11853,JOQ,PNSM,Lee LLC Airport,1840014220,1747274442,1747274442
11854,RAT,,Miller-Calderon Airport,1170174620,1747274442,1747274442
11855,DHX,ZNFU,"Martin, Kerr and White Airport",1340620843,1747274442,1747274442
11856,BCR,IYQJ,"Little, Holland and Ward Airport",1152749736,1747274442,1747274442
11857,FLW,DHWJ,Turner Ltd Airport,1170013003,1747274442,1747274442
11858,IEW,,Woods-Jones Airport,1356156486,1747274442,1747274442
11859,DDX,PWSK,Davis Ltd Airport,1036873405,1747274442,1747274442
11860,HEY,GPPT,Franklin-Barrett Airport,1076528861,1747274442,1747274442
11861,GKM,VPQL,Robinson-Murphy Airport,1108527579,1747274442,1747274442
11862,NVI,TSQL,Obrien-Cooley Airport,1608414270,1747274442,1747274442
11863,JOW,CFXC,Smith Ltd Airport,1170700858,1747274442,1747274442
11864,XOA,OTBM,Newton PLC Airport,1250314073,1747274442,1747274442
11865,LFI,IHEB,Robinson Ltd Airport,1076667484,1747274442,1747274442
11866,WMM,KCUT,Barnes-Hernandez Airport,1032704902,1747274442,1747274442
11867,HRX,,Palmer Inc Airport,1826397626,1747274442,1747274442
11868,YMP,BJYK,"Browning, Larson and Gardner Airport",1840002289,1747274442,1747274442
11869,BBS,IQHX,Peterson-Williams Airport,1356935484,1747274442,1747274442
11870,QIA,ABFC,Williams-Duncan Airport,1716608716,1747274442,1747274442
11871,LAI,VNKH,Singleton Group Airport,1752617626,1747274442,1747274442
11872,BSP,AZPL,Murray-Powers Airport,1250122238,1747274442,1747274442
11873,SXD,IAYQ,Proctor-Alexander Airport,1840037866,1747274442,1747274442
11874,NFT,,Barber Ltd Airport,1356236133,1747274442,1747274442
11875,XUE,VWQV,Campbell PLC Airport,1450727399,1747274442,1747274442
11876,ORI,SJUU,Torres Group Airport,1356024884,1747274442,1747274442
11877,RVS,AQEY,Brown-Brown Airport,1818556807,1747274442,1747274442
11878,FXA,AEQN,"Chase, Abbott and Mccullough Airport",1270091879,1747274442,1747274442
11879,ENB,DQUR,Collins PLC Airport,1516735467,1747274442,1747274442
11880,SKN,,Duffy Group Airport,1356579284,1747274442,1747274442
11881,SUN,WUBB,"Martinez, Lam and Hawkins Airport",1104983496,1747274442,1747274442
11882,HSL,,"Garcia, Jones and Morton Airport",1616848552,1747274442,1747274442
11883,RTG,VQVF,Walker-Collins Airport,1380089762,1747274442,1747274442
11884,JIG,QDDG,"Taylor, Haynes and Salinas Airport",1356235887,1747274442,1747274442
11885,URJ,,Cook-Nunez Airport,1642207668,1747274442,1747274442
11886,LBZ,ZXGA,Alvarado-Lewis Airport,1332470480,1747274442,1747274442
11887,DGL,CQEB,Gibson-Richards Airport,1380660199,1747274442,1747274442
11888,EYE,PJLH,"Everett, Scott and Wiley Airport",1214457470,1747274442,1747274442
11889,GXF,YVQE,"White, Levy and Ward Airport",1276706458,1747274442,1747274442
11890,YKQ,KPMH,Allen-Williams Airport,1356052724,1747274442,1747274442
11891,VWH,CQJP,Navarro-Townsend Airport,1250805178,1747274442,1747274442
11892,ZYK,FTUM,"Schultz, Parker and Mcknight Airport",1792917174,1747274442,1747274442
11893,HDR,,Price Group Airport,1840021842,1747274442,1747274442
11894,KVD,QVZJ,Burgess-Armstrong Airport,1600193449,1747274442,1747274442
11895,AXW,,Brewer PLC Airport,1840005522,1747274442,1747274442
11896,XMD,TPAG,Powell-Johnson Airport,1840015879,1747274442,1747274442
11897,ICE,IQDI,Rivera and Sons Airport,1840014250,1747274442,1747274442
11898,VWA,OEKR,"Hall, Daniel and Garcia Airport",1724332438,1747274442,1747274442
11899,GSP,QOCF,"Alvarado, Williams and Powell Airport",1356404723,1747274442,1747274442
11900,MVM,ZRFC,"Fernandez, Chang and Ibarra Airport",1356522570,1747274442,1747274442
11901,BBZ,KWFG,Wright-Obrien Airport,1840002032,1747274442,1747274442
11902,OLO,FIGI,Calhoun and Sons Airport,1356697724,1747274442,1747274442
11903,JZQ,UXPS,Sheppard-Hall Airport,1124000296,1747274442,1747274442
11904,MVL,NYRB,Johnson PLC Airport,1214866446,1747274442,1747274442
11905,WPK,CHWJ,Williams and Sons Airport,1380200882,1747274442,1747274442
11906,YDG,RGWM,Green LLC Airport,1036501067,1747274442,1747274442
11907,HJP,HCWZ,Frost LLC Airport,1788886917,1747274442,1747274442
11908,XQJ,BCSM,"Lopez, Mills and Cortez Airport",1040791234,1747274442,1747274442
11909,WCQ,,Chase-Wright Airport,1840008937,1747274442,1747274442
11910,IZA,GLPP,"Mcpherson, Gibson and Huber Airport",1688106927,1747274442,1747274442
11911,QZP,QYNI,Hanson-Kim Airport,1356717480,1747274442,1747274442
11912,PTY,,Miller-Washington Airport,1332045113,1747274442,1747274442
11913,JLX,RPNM,Hancock-Miller Airport,1616347151,1747274442,1747274442
11914,BOJ,,Thompson Ltd Airport,1400962992,1747274442,1747274442
11915,FGE,ETHW,"Mitchell, Nguyen and Williams Airport",1484950775,1747274442,1747274442
11916,DXF,PMQW,Kelly Inc Airport,1036257263,1747274442,1747274442
11917,UIM,UNSX,Baker-Jones Airport,1840021120,1747274442,1747274442
11918,RTZ,DUDS,Maddox LLC Airport,1356002731,1747274442,1747274442
11919,OWL,NIRP,Pruitt-Lewis Airport,1450833007,1747274442,1747274442
11920,FEW,,"West, Thomas and Herrera Airport",1356045881,1747274442,1747274442
11921,UXY,GMJQ,Hunt-Simmons Airport,1643005165,1747274442,1747274442
11922,QPZ,PWTG,Howard Inc Airport,1356132175,1747274442,1747274442
11923,UQJ,,Anderson PLC Airport,1860299143,1747274442,1747274442
11924,EWJ,PKWN,Perez Inc Airport,1368335955,1747274442,1747274442
11925,OEX,GPJF,Miller Inc Airport,1356370793,1747274442,1747274442
11926,TCW,,"Richardson, Ramirez and Mcknight Airport",1188889337,1747274442,1747274442
11927,XJX,XJYG,"Lucas, Smith and Bell Airport",1356009044,1747274442,1747274442
11928,CDL,SLMX,Wyatt-Potts Airport,1356328255,1747274442,1747274442
11929,TYU,CHHV,"Fernandez, Cameron and Flores Airport",1356087335,1747274442,1747274442
11930,HEZ,NWZG,Cook-Burke Airport,1356101896,1747274442,1747274442
11931,GMW,EEUW,"Joseph, Williams and Bell Airport",1246600504,1747274442,1747274442
11932,AKT,ILUP,"Hall, Doyle and Cantrell Airport",1826539158,1747274442,1747274442
11933,AJB,,Rodriguez LLC Airport,1608021152,1747274442,1747274442
11934,UNR,RZQO,Rocha-Porter Airport,1840020892,1747274442,1747274442
11935,TQE,AZPA,Dorsey-Sims Airport,1356163281,1747274442,1747274442
11936,BED,GBDG,Patton-Collins Airport,1840016352,1747274442,1747274442
11937,WHE,,"Bennett, Park and Rodriguez Airport",1356544581,1747274442,1747274442
11938,XYH,,Stanley LLC Airport,1156667721,1747274442,1747274442
11939,KEG,,Thomas LLC Airport,1076542930,1747274442,1747274442
11940,WPX,TORU,Parks-Rice Airport,1276346440,1747274442,1747274442
11941,PJE,UBOE,Stone Group Airport,1840053544,1747274442,1747274442
11942,WPB,CBIE,Miller Ltd Airport,1076604544,1747274442,1747274442
11943,SGZ,LGCH,Campbell Inc Airport,1792894535,1747274442,1747274442
11944,YXY,SJUQ,Cummings-Hayes Airport,1356025367,1747274442,1747274442
11945,PCG,AWEZ,Fernandez PLC Airport,1398000921,1747274442,1747274442
11946,OEF,BXLD,"Gates, Ross and Holder Airport",1840013886,1747274442,1747274442
11947,SOF,,"Martin, Edwards and Morse Airport",1124001426,1747274442,1747274442
11948,SML,MKOH,Bond-Rice Airport,1170882959,1747274442,1747274442
11949,GZH,,"Chase, Hall and Flynn Airport",1156143854,1747274442,1747274442
11950,MRF,TUBA,Ruiz-Hunt Airport,1724046465,1747274442,1747274442
11951,WJT,WFRX,Johnson-Jensen Airport,1826203695,1747274442,1747274442
11952,TFR,MQVG,"Mcneil, Ryan and Williams Airport",1036024174,1747274442,1747274442
11953,KLY,,"Escobar, Bennett and Freeman Airport",1729782394,1747274442,1747274442
11954,GXQ,GOMA,Weeks Inc Airport,1616495836,1747274442,1747274442
11955,NAO,YXWO,Ellis-Dawson Airport,1840005408,1747274442,1747274442
11956,MVC,DBHC,Anderson Group Airport,1608036917,1747274442,1747274442
11957,CFK,YMMU,Henry-Garcia Airport,1156573797,1747274442,1747274442
11958,VAQ,EJGL,"Roy, Liu and Oneill Airport",1156265906,1747274442,1747274442
11959,ARK,UWYX,Turner PLC Airport,1288118620,1747274442,1747274442
11960,VTM,WGSP,Lee Ltd Airport,1356116028,1747274442,1747274442
11961,BOZ,DWHV,"Ponce, Harper and Robinson Airport",1356917535,1747274442,1747274442
11962,IEN,,Rivers LLC Airport,1804822467,1747274442,1747274442
11963,SQN,QEIG,Monroe-Tyler Airport,1840019888,1747274442,1747274442
11964,VHY,UASO,Diaz-Boone Airport,1826046510,1747274442,1747274442
11965,OTO,ZHVI,"Williams, Stephenson and Campbell Airport",1840003717,1747274442,1747274442
11966,ZBL,EDCS,Callahan-Wilson Airport,1356678763,1747274442,1747274442
11967,IJM,HUEQ,Mooney-Sullivan Airport,1800577877,1747274442,1747274442
11968,WCI,JOZJ,Garcia-Wolf Airport,1356861607,1747274442,1747274442
11969,RYW,SLZX,"Paul, Elliott and Leblanc Airport",1792962911,1747274442,1747274442
11970,UHD,CFSO,"Green, Hicks and Lee Airport",1840019952,1747274442,1747274442
11971,PCW,,Jackson LLC Airport,1826583042,1747274442,1747274442
11972,HMX,SPWE,Ortiz-Smith Airport,1364093059,1747274442,1747274442
11973,LDT,VKUF,Hernandez Group Airport,1276543859,1747274442,1747274442
11974,WYJ,RIWC,Andrews Group Airport,1356110848,1747274442,1747274442
11975,MPK,,Briggs-Diaz Airport,1380772390,1747274442,1747274442
11976,YTO,WVYF,"Swanson, Livingston and Bowman Airport",1320493010,1747274442,1747274442
11977,HYN,RWGX,Mitchell-Warner Airport,1608007576,1747274442,1747274442
11978,RFI,SZKM,Lopez-Smith Airport,1764161022,1747274442,1747274442
11979,XDG,,"Wade, Dominguez and Munoz Airport",1356389803,1747274442,1747274442
11980,GHF,,Johnson Inc Airport,1404116834,1747274442,1747274442
11981,BHL,,"Young, Lewis and Colon Airport",1840153024,1747274442,1747274442
11982,XBF,LXWZ,Berry Ltd Airport,1356051863,1747274442,1747274442
11983,WSY,,"Chambers, Fox and Nielsen Airport",1188055345,1747274442,1747274442
11984,YBB,,Hoffman Group Airport,1356350196,1747274442,1747274442
11985,WVH,LVJK,"Alexander, Goodman and Harrison Airport",1360562688,1747274442,1747274442
11986,PMK,,"Howe, Nelson and Jones Airport",1356395805,1747274442,1747274442
11987,KTE,IAFO,Rich Ltd Airport,1276468586,1747274442,1747274442
11988,TYV,CRBW,"Bauer, Lin and Thornton Airport",1410606985,1747274442,1747274442
11989,DTK,YVRX,Lester-Morales Airport,1356715167,1747274442,1747274442
11990,VJT,KRWP,Figueroa-Hoffman Airport,1076680267,1747274442,1747274442
11991,RDO,PBYA,Miller Inc Airport,1192325619,1747274442,1747274442
11992,JXO,ATMA,Porter-Morales Airport,1156581270,1747274442,1747274442
11993,LTN,PSEI,Mccoy-Evans Airport,1840081642,1747274442,1747274442
11994,QLG,CNRI,Rodriguez Group Airport,1356088034,1747274442,1747274442
11995,CYB,GLPW,Kennedy-Morton Airport,1840043419,1747274442,1747274442
11996,HCI,BAYZ,Harris-Bender Airport,1076663724,1747274442,1747274442
11997,YKI,XFOI,Evans-George Airport,1604048812,1747274442,1747274442
11998,FIH,YRNH,Rodriguez-Moon Airport,1356671679,1747274442,1747274442
11999,LOF,ILZR,Buck Ltd Airport,1586091428,1747274442,1747274442
12000,DGC,ORXN,Mcclure-Williams Airport,1616722660,1747274442,1747274442
12001,WCO,UUJN,"Hamilton, Jensen and Robinson Airport",1356684065,1747274442,1747274442
12002,MRJ,RPWC,Young Group Airport,1392003113,1747274442,1747274442
12003,PMM,,"Lee, Johnson and Spencer Airport",1120701627,1747274442,1747274442
12004,RBG,,Stevens LLC Airport,1124000849,1747274442,1747274442
12005,KDN,TUAN,Stevens Ltd Airport,1450497768,1747274442,1747274442
12006,KAD,OODV,Hudson-Carroll Airport,1356002991,1747274442,1747274442
12007,QBZ,,Burke-Thomas Airport,1356071410,1747274442,1747274442
12008,WHW,FBAO,Simpson-Harris Airport,1792722415,1747274442,1747274442
12009,MPE,KMBY,Norton-Hubbard Airport,1231773847,1747274442,1747274442
12010,FIC,,Ramos-Goodwin Airport,1356942595,1747274442,1747274442
12011,BEP,WXWL,"Barajas, Hill and Vega Airport",1862264170,1747274442,1747274442
12012,UHI,SHCJ,Edwards-Rodriguez Airport,1170990931,1747274442,1747274442
12013,AIR,,Howell Ltd Airport,1276015998,1747274442,1747274442
12014,OZK,XUDI,Ward-Erickson Airport,1826362409,1747274442,1747274442
12015,QOE,YBSU,Nelson LLC Airport,1156486055,1747274442,1747274442
12016,ULE,AERY,Moreno-Johnson Airport,1380330182,1747274442,1747274442
12017,CDO,ILSJ,Lara Group Airport,1276238709,1747274442,1747274442
12018,NCQ,LYMK,Vega-Moore Airport,1300999441,1747274442,1747274442
12019,ZVV,,Martin LLC Airport,1356212376,1747274442,1747274442
12020,QAV,FMYI,Garrison and Sons Airport,1762123039,1747274442,1747274442
12021,MIC,PJAO,"Riley, Thomas and Hancock Airport",1840013491,1747274442,1747274442
12022,CBJ,KNMS,"Thomas, Gates and Burns Airport",1356011161,1747274442,1747274442
12023,BCY,UNJZ,Hess Inc Airport,1104034261,1747274442,1747274442
12024,VXO,TWSU,Crawford-Curry Airport,1012941592,1747274442,1747274442
12025,OCG,QLLS,Harvey Ltd Airport,1600444658,1747274442,1747274442
12026,IBV,OJPP,Oconnor Ltd Airport,1380767371,1747274442,1747274442
12027,VYJ,UJCE,Thompson-Vaughn Airport,1840014631,1747274442,1747274442
12028,WCF,VAUZ,"Andrade, Kelly and Williamson Airport",1076002540,1747274442,1747274442
12029,SRM,OLIW,Parker-Avila Airport,1170444880,1747274442,1747274442
12030,KMT,,"Jones, Stanley and Johnson Airport",1608714839,1747274442,1747274442
12031,ENP,ZNYT,Sullivan Ltd Airport,1380072476,1747274442,1747274442
12032,IRA,,Welch PLC Airport,1484640217,1747274442,1747274442
12033,TPS,AKYA,Dixon-Key Airport,1356753116,1747274442,1747274442
12034,IAH,VLSW,Williams-Kim Airport,1356432910,1747274442,1747274442
12035,XHG,,Brown and Sons Airport,1360625815,1747274442,1747274442
12036,QEY,,Leonard-Valentine Airport,1156139149,1747274442,1747274442
12037,EWG,JMLX,Farmer Group Airport,1276772007,1747274442,1747274442
12038,AIG,WHZF,"Gray, Olson and Boyer Airport",1450227437,1747274442,1747274442
12039,RFA,KQGS,Hughes Ltd Airport,1608804149,1747274442,1747274442
12040,KRI,,"Singleton, James and Murphy Airport",1608418544,1747274442,1747274442
12041,SEQ,YEWA,"Powell, Goodman and Jones Airport",1276967839,1747274442,1747274442
12042,MRY,THOJ,Pena Ltd Airport,1156164001,1747274442,1747274442
12043,YQC,ENBX,Martin Ltd Airport,1554939405,1747274442,1747274442
12044,OYZ,AQYZ,"Walker, Nguyen and Kelly Airport",1840144158,1747274442,1747274442
12045,NNL,,Sullivan Group Airport,1356402432,1747274442,1747274442
12046,KER,KLJD,Hall Ltd Airport,1276674243,1747274442,1747274442
12047,FET,,Reese-Drake Airport,1450162671,1747274442,1747274442
12048,NRJ,QDHO,"Steele, Mcdaniel and Smith Airport",1364528377,1747274442,1747274442
12049,BUD,,Steele LLC Airport,1756505867,1747274442,1747274442
12050,LRR,NQRB,Sanchez Ltd Airport,1156327170,1747274442,1747274442
12051,NOI,ETOH,Palmer-Hanna Airport,1854763822,1747274442,1747274442
12052,CMZ,IDYP,Moore-Adams Airport,1862533029,1747274442,1747274442
12053,GTV,YSLF,Perez-Conrad Airport,1380252231,1747274442,1747274442
12054,OJZ,ELGE,"Ayala, Martinez and Shah Airport",1356030239,1747274442,1747274442
12055,KKS,DHXN,"Powers, Lane and Gill Airport",1862486831,1747274442,1747274442
12056,MDS,URND,"Terrell, Edwards and Sandoval Airport",1834479617,1747274442,1747274442
12057,LXE,OYKV,"Phillips, Vazquez and Bradshaw Airport",1840081771,1747274442,1747274442
12058,NAX,BBNC,Cruz Inc Airport,1705961189,1747274442,1747274442
12059,XMF,ZJYU,Wells and Sons Airport,1608298426,1747274442,1747274442
12060,MBX,BHWV,Stephens-Smith Airport,1076178738,1747274442,1747274442
12061,MBD,EXVF,Porter-Campbell Airport,1076421900,1747274442,1747274442
12062,JZD,,Douglas-Carpenter Airport,1276610130,1747274442,1747274442
12063,ZEK,CGPS,"Yang, Guerrero and Nichols Airport",1031848361,1747274442,1747274442
12064,FVL,,"Peterson, Hatfield and Peterson Airport",1156893074,1747274442,1747274442
12065,CSV,BYIL,"Myers, Ellis and Sandoval Airport",1050060514,1747274442,1747274442
12066,RSU,RDTW,Calderon-Caldwell Airport,1788964283,1747274442,1747274442
12067,MXI,FSMX,Dickerson and Sons Airport,1504646910,1747274442,1747274442
12068,QHZ,JANS,Huffman Inc Airport,1840003285,1747274442,1747274442
12069,TAV,ESCY,Gallegos-Peterson Airport,1818845921,1747274442,1747274442
12070,TQM,XARS,Williams-Ramirez Airport,1392003135,1747274442,1747274442
12071,ESC,,Vasquez Group Airport,1276001231,1747274442,1747274442
12072,DED,UAEY,"Foster, Sims and Velazquez Airport",1392003257,1747274442,1747274442
12073,UFS,MCGY,"Johnson, Garcia and Powers Airport",1860082477,1747274442,1747274442
12074,BQH,DGEB,Garcia-Luna Airport,1854971765,1747274442,1747274442
12075,HIP,WDWB,Fry Inc Airport,1076473026,1747274442,1747274442
12076,DEJ,CZBJ,"Perez, Pugh and Wyatt Airport",1036846465,1747274442,1747274442
12077,CJR,WEQU,Young LLC Airport,1250650651,1747274442,1747274442
12078,VFI,SIJV,"Moore, Yates and Castro Airport",1840019956,1747274442,1747274442
12079,QCC,,Smith-Yates Airport,1076089235,1747274442,1747274442
12080,IUB,YSUB,Young Group Airport,1012153214,1747274442,1747274442
12081,LYU,,Martinez Ltd Airport,1608237333,1747274442,1747274442
12082,XVZ,EHNV,Paul and Sons Airport,1608823576,1747274442,1747274442
12083,STG,VBYJ,Foster-Brown Airport,1608056397,1747274442,1747274442
12084,CGZ,ZJVK,Knight-Gutierrez Airport,1608443731,1747274442,1747274442
12085,DZK,FSMU,Mitchell-Navarro Airport,1156149320,1747274442,1747274442
12086,GIL,IUFB,Robinson-Jenkins Airport,1364489300,1747274442,1747274442
12087,ULJ,PHJQ,"Martinez, Johnson and Bennett Airport",1608036027,1747274442,1747274442
12088,SCH,,"Austin, Smith and Lynn Airport",1450317495,1747274442,1747274442
12089,VRJ,,"Bell, Watkins and Rogers Airport",1056674773,1747274442,1747274442
12090,DHV,DIRI,Graham-Anderson Airport,1068987267,1747274442,1747274442
12091,VCH,AFAM,Turner-Valdez Airport,1036391013,1747274442,1747274442
12092,TOX,DUMB,Griffin LLC Airport,1222009747,1747274442,1747274442
12093,NTO,TDAF,Martin Inc Airport,1450407330,1747274442,1747274442
12094,SPN,,Holder Group Airport,1356198414,1747274442,1747274442
12095,GRX,TGJU,Woods and Sons Airport,1800214991,1747274442,1747274442
12096,PNO,JLWJ,"Taylor, Ramirez and Anderson Airport",1250025430,1747274442,1747274442
12097,AHM,QFDR,"Drake, Hamilton and Mosley Airport",1356085840,1747274442,1747274442
12098,QBF,LDZM,"Johnson, Burns and Hoover Airport",1076684320,1747274442,1747274442
12099,OAP,NNAB,Campbell LLC Airport,1524639464,1747274442,1747274442
12100,CKA,KFDU,Sutton-Matthews Airport,1434263017,1747274442,1747274442
12101,YGU,MFEM,Moss-Weber Airport,1484800428,1747274442,1747274442
12102,TGH,AFLV,Lee and Sons Airport,1634261569,1747274442,1747274442
12103,CBN,SRSO,Ryan-Mcdaniel Airport,1643054411,1747274442,1747274442
12104,ZQO,,Newton-Moore Airport,1356072717,1747274442,1747274442
12105,IBT,OXHL,Stevens-Ray Airport,1818255319,1747274442,1747274442
12106,DEO,HIMG,Bates and Sons Airport,1012778792,1747274442,1747274442
12107,JSG,ZPXZ,"Callahan, Johnson and Bowen Airport",1076345871,1747274442,1747274442
12108,EZK,JBQM,Mcfarland-Marshall Airport,1840021725,1747274442,1747274442
12109,TEE,OHDF,Robbins-Melendez Airport,1222471656,1747274442,1747274442
12110,BAJ,NLFU,Cooper LLC Airport,1484004677,1747274442,1747274442
12111,JTK,BSTG,Quinn-Johnston Airport,1740663491,1747274442,1747274442
12112,BAG,KTJA,Wilson Ltd Airport,1608624641,1747274442,1747274442
12113,VWL,LCEB,Becker-Fuentes Airport,1626878399,1747274442,1747274442
12114,KDG,LIMB,"Keith, Weaver and Ho Airport",1380429442,1747274442,1747274442
12115,TUJ,GCKX,"Edwards, Page and Mahoney Airport",1858670999,1747274442,1747274442
12116,DPB,VDVG,Bonilla-Johnson Airport,1392392982,1747274442,1747274442
12117,ZAM,,"Williams, Benton and Henderson Airport",1076459990,1747274442,1747274442
12118,MIA,CGOQ,Bennett LLC Airport,1826693791,1747274442,1747274442
12119,YJD,NEJG,Jones-Harris Airport,1392537302,1747274442,1747274442
12120,MOS,,Malone-Roberts Airport,1558830378,1747274442,1747274442
12121,ODA,YGMH,Crawford and Sons Airport,1356689479,1747274442,1747274442
12122,RAZ,VPTZ,Hahn PLC Airport,1156566752,1747274442,1747274442
12123,MAT,SOMK,Davenport Inc Airport,1356823857,1747274442,1747274442
12124,SMQ,EOAJ,Hanson-Villanueva Airport,1076000314,1747274442,1747274442
12125,TNN,VTKK,Kelly-Villegas Airport,1276082414,1747274442,1747274442
12126,MFX,CORG,"Hill, Ford and Turner Airport",1032715747,1747274442,1747274442
12127,GLL,,"Mendoza, Potts and Ramirez Airport",1826945369,1747274442,1747274442
12128,EZU,JVLV,Johnson and Sons Airport,1076439517,1747274442,1747274442
12129,QMN,JUSF,"Donovan, Lawson and Thompson Airport",1170512860,1747274442,1747274442
12130,SSR,FRCZ,"Robertson, Carlson and Zimmerman Airport",1124755118,1747274442,1747274442
12131,WUT,XKIP,Miller-Dickerson Airport,1356113771,1747274442,1747274442
12132,KXO,SKLR,Yates-Smith Airport,1156358686,1747274442,1747274442
12133,GOH,,Berry Ltd Airport,1608240278,1747274442,1747274442
12134,JBS,LKGQ,Massey-Carlson Airport,1222106178,1747274442,1747274442
12135,RLQ,,Bennett and Sons Airport,1076000585,1747274442,1747274442
12136,SZZ,KRSJ,Jacobs-Hogan Airport,1392975133,1747274442,1747274442
12137,PXC,AJMO,"Campbell, Taylor and Gonzalez Airport",1840003946,1747274442,1747274442
12138,CKW,YWBH,Barron-Gross Airport,1076221850,1747274442,1747274442
12139,LXJ,ESSL,Hutchinson PLC Airport,1616028362,1747274442,1747274442
12140,NXY,SHTL,"Phillips, Weber and Mitchell Airport",1170420071,1747274442,1747274442
