,AircraftID,RegistrationNumber,ICAOTypeCode,Model,Manufacturer,OwnerAirlineID,CreatedAt,UpdatedAt,ICAO,Capacity
7844,7845,GI-18494875,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,214,1747301388,1747301388,AT73,35
7845,7846,XW-65805940,A158,Antonov An-158,Antonov,525,1747301388,1747301388,A158,235
7846,7847,FQ-08907201,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,29,1747301388,1747301388,AT76,127
7847,7848,BH-47348074,ATP,British Aerospace ATP,British,94,1747301388,1747301388,ATP,134
7848,7849,YY-70552796,AN30,Antonov An-30,Antonov,75,1747301388,1747301388,AN30,184
7849,7850,DJ-53677627,A359,Airbus A350-900,Airbus,205,1747301388,1747301388,A359,351
7850,7851,RD-17241760,AN24,Antonov An-24,Antonov,650,1747301388,1747301388,AN24,215
7851,7852,ZF-19586757,A338,Airbus A330-800,Airbus,183,1747301388,1747301388,A338,178
7852,7853,KB-92611663,A343,Airbus A340-300,Airbus,140,1747301388,1747301388,A343,303
7853,7854,TV-34769444,B37M,Boeing 737 MAX 7,Boeing,52,1747301388,1747301388,B37M,385
7854,7855,HM-41048496,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,608,1747301388,1747301388,AT46,20
7855,7856,WY-97019185,A359,Airbus A350-900,Airbus,524,1747301388,1747301388,A359,351
7856,7857,XH-88283356,AN24,Antonov An-24,Antonov,84,1747301388,1747301388,AN24,215
7857,7858,WQ-74430054,A306,Airbus A300-600,Airbus,38,1747301388,1747301388,A306,176
7858,7859,AK-13018599,A748,Hawker Siddeley HS 748,Hawker,35,1747301388,1747301388,A748,85
7859,7860,GT-67081382,AN72,Antonov An-72 / An-74,Antonov,74,1747301388,1747301388,AN72,148
7860,7861,TO-44171306,AN32,Antonov An-32,Antonov,517,1747301388,1747301388,AN32,203
7861,7862,AR-55395955,A342,Airbus A340-200,Airbus,244,1747301388,1747301388,A342,313
7862,7863,JV-34298159,A21N,Airbus A321neo,Airbus,96,1747301388,1747301388,A21N,234
7863,7864,AW-68583515,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,524,1747301388,1747301388,AT73,35
7864,7865,IB-39003393,A337,"Airbus A330-700 ""BelugaXL""",Airbus,456,1747301388,1747301388,A337,277
7865,7866,EW-66629281,A310,Airbus A310-200,Airbus,482,1747301388,1747301388,A310,272
7866,7867,TT-69795126,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,456,1747301388,1747301388,AT46,20
7867,7868,LN-84970348,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,263,1747301388,1747301388,AT76,127
7868,7869,SG-47279849,A319,Airbus A319,Airbus,454,1747301388,1747301388,A319,302
7869,7870,TX-73026073,B190,Beechcraft 1900,Beechcraft,336,1747301388,1747301388,B190,34
7870,7871,XC-65315435,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,445,1747301388,1747301388,AT45,87
7871,7872,UI-62887020,A20N,Airbus A320neo,Airbus,197,1747301388,1747301388,A20N,299
7872,7873,QS-18027171,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,248,1747301388,1747301388,AT45,87
7873,7874,HU-25170276,B190,Beechcraft 1900,Beechcraft,496,1747301388,1747301388,B190,34
7874,7875,FV-96840885,A345,Airbus A340-500,Airbus,131,1747301388,1747301388,A345,251
7875,7876,BZ-22577584,B39M,Boeing 737 MAX 9,Boeing,481,1747301388,1747301388,B39M,169
7876,7877,XK-94128948,A343,Airbus A340-300,Airbus,295,1747301388,1747301388,A343,303
7877,7878,PS-58373875,A148,Antonov An-148,Antonov,107,1747301388,1747301388,A148,150
7878,7879,YO-86227065,A306,Airbus A300-600,Airbus,156,1747301388,1747301388,A306,176
7879,7880,CH-34199879,A124,Antonov An-124 Ruslan,Antonov,647,1747301388,1747301388,A124,140
7880,7881,TR-21033270,A158,Antonov An-158,Antonov,268,1747301388,1747301388,A158,235
7881,7882,XD-89802484,A342,Airbus A340-200,Airbus,328,1747301388,1747301388,A342,313
7882,7883,UL-87690460,B190,Beechcraft 1900,Beechcraft,81,1747301388,1747301388,B190,34
7883,7884,MO-35553759,A310,Airbus A310-200,Airbus,354,1747301388,1747301388,A310,272
7884,7885,UK-19987218,A19N,Airbus A319neo,Airbus,502,1747301388,1747301388,A19N,172
7885,7886,LO-02736795,A320,Airbus A320,Airbus,648,1747301388,1747301388,A320,347
7886,7887,ON-95261249,A19N,Airbus A319neo,Airbus,81,1747301388,1747301388,A19N,172
7887,7888,NE-35054247,B37M,Boeing 737 MAX 7,Boeing,466,1747301388,1747301388,B37M,385
7888,7889,IO-30382336,A20N,Airbus A320neo,Airbus,94,1747301388,1747301388,A20N,299
7889,7890,YR-38302203,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,279,1747301388,1747301388,AT72,20
7890,7891,VJ-35238784,ATP,British Aerospace ATP,British,589,1747301388,1747301388,ATP,134
7891,7892,ZU-99751648,A19N,Airbus A319neo,Airbus,144,1747301388,1747301388,A19N,172
7892,7893,WJ-53196530,A158,Antonov An-158,Antonov,19,1747301388,1747301388,A158,235
7893,7894,FB-52143613,A748,Hawker Siddeley HS 748,Hawker,111,1747301388,1747301388,A748,85
7894,7895,DU-26121767,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,178,1747301388,1747301388,AT76,127
7895,7896,RY-39106954,A345,Airbus A340-500,Airbus,62,1747301388,1747301388,A345,251
7896,7897,YM-30239008,A342,Airbus A340-200,Airbus,577,1747301388,1747301388,A342,313
7897,7898,UR-36359524,AJ27,Comac ARJ21-700 / C909,Comac,508,1747301388,1747301388,AJ27,73
7898,7899,KZ-36601818,A388,Airbus A380-800,Airbus,119,1747301388,1747301388,A388,395
7899,7900,GU-07484505,A359,Airbus A350-900,Airbus,229,1747301388,1747301388,A359,351
7900,7901,ZZ-73280530,A321,Airbus A321,Airbus,320,1747301388,1747301388,A321,297
7901,7902,PE-52104537,A342,Airbus A340-200,Airbus,607,1747301388,1747301388,A342,313
7902,7903,AR-03694996,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,77,1747301388,1747301388,AT73,35
7903,7904,ND-58942757,A310,Airbus A310-200,Airbus,478,1747301388,1747301388,A310,272
7904,7905,FM-03239916,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,240,1747301388,1747301388,AT73,35
7905,7906,KW-23990495,AN26,Antonov An-26,Antonov,253,1747301388,1747301388,AN26,100
7906,7907,LG-02174055,AN12,Antonov An-12,Antonov,43,1747301388,1747301388,AN12,207
7907,7908,CT-86811104,A225,Antonov An-225 Mriya,Antonov,181,1747301388,1747301388,A225,102
7908,7909,JX-06224789,A346,Airbus A340-600,Airbus,608,1747301388,1747301388,A346,354
7909,7910,KF-36606380,A338,Airbus A330-800,Airbus,584,1747301388,1747301388,A338,178
7910,7911,TD-57020756,AN24,Antonov An-24,Antonov,58,1747301388,1747301388,AN24,215
7911,7912,NY-17426403,A343,Airbus A340-300,Airbus,493,1747301388,1747301388,A343,303
7912,7913,IO-86673519,A310,Airbus A310-200,Airbus,185,1747301388,1747301388,A310,272
7913,7914,BM-10747283,A346,Airbus A340-600,Airbus,217,1747301388,1747301388,A346,354
7914,7915,HV-82835099,A20N,Airbus A320neo,Airbus,398,1747301388,1747301388,A20N,299
7915,7916,BW-25630771,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,294,1747301388,1747301388,AT72,20
7916,7917,LY-28748983,A400,Airbus A400M Atlas,Airbus,62,1747301388,1747301388,A400,246
7917,7918,RR-91002501,A400,Airbus A400M Atlas,Airbus,532,1747301388,1747301388,A400,246
7918,7919,II-89739940,AN24,Antonov An-24,Antonov,16,1747301388,1747301388,AN24,215
7919,7920,VC-49473506,AJ27,Comac ARJ21-700 / C909,Comac,443,1747301388,1747301388,AJ27,73
7920,7921,IR-03538390,A306,Airbus A300-600,Airbus,61,1747301388,1747301388,A306,176
7921,7922,XO-83928894,AN32,Antonov An-32,Antonov,77,1747301388,1747301388,AN32,203
7922,7923,BE-69434888,B39M,Boeing 737 MAX 9,Boeing,540,1747301388,1747301388,B39M,169
7923,7924,UB-22335823,A19N,Airbus A319neo,Airbus,226,1747301388,1747301388,A19N,172
7924,7925,QY-41192427,A748,Hawker Siddeley HS 748,Hawker,429,1747301388,1747301388,A748,85
7925,7926,WB-73100448,A339,Airbus A330-900,Airbus,144,1747301388,1747301388,A339,251
7926,7927,VZ-27898769,B3XM,Boeing 737 MAX 10,Boeing,202,1747301388,1747301388,B3XM,335
7927,7928,QR-02937689,A400,Airbus A400M Atlas,Airbus,255,1747301388,1747301388,A400,246
7928,7929,CZ-02584961,AN32,Antonov An-32,Antonov,62,1747301388,1747301388,AN32,203
7929,7930,QA-00157024,A321,Airbus A321,Airbus,578,1747301388,1747301388,A321,297
7930,7931,ZJ-27150768,A124,Antonov An-124 Ruslan,Antonov,622,1747301388,1747301388,A124,140
7931,7932,FN-20882470,A310,Airbus A310-200,Airbus,311,1747301388,1747301388,A310,272
7932,7933,SA-92213444,A158,Antonov An-158,Antonov,408,1747301388,1747301388,A158,235
7933,7934,NS-97437354,A345,Airbus A340-500,Airbus,364,1747301388,1747301388,A345,251
7934,7935,VL-20188251,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,97,1747301388,1747301388,AT45,87
7935,7936,TE-79689548,B39M,Boeing 737 MAX 9,Boeing,49,1747301388,1747301388,B39M,169
7936,7937,YN-31613517,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,65,1747301388,1747301388,AT43,184
7937,7938,WX-87778699,AN30,Antonov An-30,Antonov,139,1747301388,1747301388,AN30,184
7938,7939,EV-31229547,A148,Antonov An-148,Antonov,506,1747301388,1747301388,A148,150
7939,7940,JX-68441633,A35K,Airbus A350-1000,Airbus,581,1747301388,1747301388,A35K,350
7940,7941,BY-87582698,AN30,Antonov An-30,Antonov,599,1747301388,1747301388,AN30,184
7941,7942,FD-74272242,A140,Antonov An-140,Antonov,132,1747301388,1747301388,A140,117
7942,7943,SU-73327491,A346,Airbus A340-600,Airbus,407,1747301388,1747301388,A346,354
7943,7944,OH-74999700,A225,Antonov An-225 Mriya,Antonov,159,1747301388,1747301388,A225,102
7944,7945,LU-81621958,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,650,1747301388,1747301388,AT76,127
7945,7946,RX-27057145,AT75,Aerospatiale/Alenia ATR 72-212A (500),Aerospatiale/Alenia,6,1747301388,1747301388,AT75,200
7946,7947,SM-01632890,AN12,Antonov An-12,Antonov,603,1747301388,1747301388,AN12,207
7947,7948,TD-00913144,B38M,Boeing 737 MAX 8,Boeing,561,1747301388,1747301388,B38M,242
7948,7949,GT-41732669,AN28,Antonov An-28,Antonov,437,1747301388,1747301388,AN28,92
7949,7950,RM-80791267,A321,Airbus A321,Airbus,569,1747301388,1747301388,A321,297
7950,7951,BY-79522573,AJ27,Comac ARJ21-700 / C909,Comac,198,1747301388,1747301388,AJ27,73
7951,7952,IV-09080981,AN28,Antonov An-28,Antonov,535,1747301388,1747301388,AN28,92
7952,7953,UF-99155403,A225,Antonov An-225 Mriya,Antonov,72,1747301388,1747301388,A225,102
7953,7954,RR-51153473,AN12,Antonov An-12,Antonov,212,1747301388,1747301388,AN12,207
7954,7955,QQ-76705755,A124,Antonov An-124 Ruslan,Antonov,568,1747301388,1747301388,A124,140
7955,7956,SK-14107681,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,480,1747301388,1747301388,A3ST,234
7956,7957,PF-91475199,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,306,1747301388,1747301388,AT76,127
7957,7958,UF-13393905,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,587,1747301388,1747301388,A3ST,234
7958,7959,WO-56166400,B38M,Boeing 737 MAX 8,Boeing,459,1747301388,1747301388,B38M,242
7959,7960,QO-23867634,A359,Airbus A350-900,Airbus,470,1747301388,1747301388,A359,351
7960,7961,UZ-50733244,A338,Airbus A330-800,Airbus,472,1747301388,1747301388,A338,178
7961,7962,LE-67906411,A332,Airbus A330-200,Airbus,98,1747301388,1747301388,A332,156
7962,7963,MR-77140775,A339,Airbus A330-900,Airbus,599,1747301388,1747301388,A339,251
7963,7964,SV-97330144,A20N,Airbus A320neo,Airbus,303,1747301388,1747301388,A20N,299
7964,7965,RH-22316038,A225,Antonov An-225 Mriya,Antonov,343,1747301388,1747301388,A225,102
7965,7966,CW-44940392,A124,Antonov An-124 Ruslan,Antonov,120,1747301388,1747301388,A124,140
7966,7967,UM-33174967,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,256,1747301388,1747301388,A3ST,234
7967,7968,GU-22822830,A140,Antonov An-140,Antonov,417,1747301388,1747301388,A140,117
7968,7969,KM-00155479,A306,Airbus A300-600,Airbus,532,1747301388,1747301388,A306,176
7969,7970,EX-11954943,A346,Airbus A340-600,Airbus,58,1747301388,1747301388,A346,354
7970,7971,JS-53254177,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,630,1747301388,1747301388,AT46,20
7971,7972,JL-98443726,A332,Airbus A330-200,Airbus,297,1747301388,1747301388,A332,156
7972,7973,CI-35244620,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,625,1747301388,1747301388,AT73,35
7973,7974,JD-67218323,A225,Antonov An-225 Mriya,Antonov,550,1747301388,1747301388,A225,102
7974,7975,SL-25818102,AN26,Antonov An-26,Antonov,459,1747301388,1747301388,AN26,100
7975,7976,OR-44945646,A225,Antonov An-225 Mriya,Antonov,189,1747301388,1747301388,A225,102
7976,7977,GY-48485399,A21N,Airbus A321neo,Airbus,225,1747301388,1747301388,A21N,234
7977,7978,CG-21042295,A337,"Airbus A330-700 ""BelugaXL""",Airbus,120,1747301388,1747301388,A337,277
7978,7979,XQ-00137901,A343,Airbus A340-300,Airbus,120,1747301388,1747301388,A343,303
7979,7980,DM-38783102,A337,"Airbus A330-700 ""BelugaXL""",Airbus,459,1747301388,1747301388,A337,277
7980,7981,AZ-21242469,AN26,Antonov An-26,Antonov,405,1747301388,1747301388,AN26,100
7981,7982,IE-95009227,AN26,Antonov An-26,Antonov,536,1747301388,1747301388,AN26,100
7982,7983,AI-69653339,AN12,Antonov An-12,Antonov,469,1747301388,1747301388,AN12,207
7983,7984,MI-66603547,A35K,Airbus A350-1000,Airbus,193,1747301388,1747301388,A35K,350
7984,7985,CE-81665295,A400,Airbus A400M Atlas,Airbus,189,1747301388,1747301388,A400,246
7985,7986,IZ-28499780,A318,Airbus A318,Airbus,305,1747301388,1747301388,A318,279
7986,7987,YV-92077957,B3XM,Boeing 737 MAX 10,Boeing,166,1747301388,1747301388,B3XM,335
7987,7988,EU-62531991,A359,Airbus A350-900,Airbus,39,1747301388,1747301388,A359,351
7988,7989,UX-45413269,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,438,1747301388,1747301388,A3ST,234
7989,7990,QU-12770032,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,185,1747301388,1747301388,AT73,35
7990,7991,PO-80411598,A124,Antonov An-124 Ruslan,Antonov,326,1747301388,1747301388,A124,140
7991,7992,XR-61602760,A158,Antonov An-158,Antonov,156,1747301388,1747301388,A158,235
7992,7993,RZ-78605243,A342,Airbus A340-200,Airbus,176,1747301388,1747301388,A342,313
7993,7994,FZ-48178769,A140,Antonov An-140,Antonov,559,1747301388,1747301388,A140,117
7994,7995,DX-16860416,A400,Airbus A400M Atlas,Airbus,60,1747301388,1747301388,A400,246
7995,7996,HJ-56427241,AN72,Antonov An-72 / An-74,Antonov,199,1747301388,1747301388,AN72,148
7996,7997,ED-15194912,A342,Airbus A340-200,Airbus,345,1747301388,1747301388,A342,313
7997,7998,PU-91154103,A359,Airbus A350-900,Airbus,420,1747301388,1747301388,A359,351
7998,7999,PZ-90076599,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,186,1747301388,1747301388,AT72,20
7999,8000,VK-26758943,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,5,1747301388,1747301388,AT76,127
8000,8001,HL-50843863,A225,Antonov An-225 Mriya,Antonov,406,1747301388,1747301388,A225,102
8001,8002,XP-21153326,A320,Airbus A320,Airbus,356,1747301388,1747301388,A320,347
8002,8003,EJ-39633499,AN30,Antonov An-30,Antonov,166,1747301388,1747301388,AN30,184
8003,8004,WJ-80412089,AN12,Antonov An-12,Antonov,547,1747301388,1747301388,AN12,207
8004,8005,DC-73642566,AC90,Gulfstream/Rockwell (Aero) Turbo Commander 690,Gulfstream/Rockwell,194,1747301388,1747301388,AC90,194
8005,8006,AY-96909881,A346,Airbus A340-600,Airbus,161,1747301388,1747301388,A346,354
8006,8007,LW-46953068,A310,Airbus A310-200,Airbus,317,1747301388,1747301388,A310,272
8007,8008,GF-06643459,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,178,1747301388,1747301388,AT72,20
8008,8009,CM-84745277,A35K,Airbus A350-1000,Airbus,216,1747301388,1747301388,A35K,350
8009,8010,HF-46207371,AN12,Antonov An-12,Antonov,313,1747301388,1747301388,AN12,207
8010,8011,YX-61653563,AN72,Antonov An-72 / An-74,Antonov,39,1747301388,1747301388,AN72,148
8011,8012,KG-13477463,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,475,1747301388,1747301388,A3ST,234
8012,8013,HQ-53537299,B3XM,Boeing 737 MAX 10,Boeing,365,1747301388,1747301388,B3XM,335
8013,8014,TG-60697457,A319,Airbus A319,Airbus,107,1747301388,1747301388,A319,302
8014,8015,FW-19230057,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,506,1747301388,1747301388,A3ST,234
8015,8016,LZ-21170314,AN30,Antonov An-30,Antonov,646,1747301388,1747301388,AN30,184
8016,8017,JB-97702822,A319,Airbus A319,Airbus,491,1747301388,1747301388,A319,302
8017,8018,MQ-98331902,A321,Airbus A321,Airbus,272,1747301388,1747301388,A321,297
8018,8019,TG-41922033,A21N,Airbus A321neo,Airbus,291,1747301388,1747301388,A21N,234
8019,8020,BR-18039577,AN30,Antonov An-30,Antonov,453,1747301388,1747301388,AN30,184
8020,8021,AZ-78114646,AT46,Aerospatiale/Alenia ATR 42-600,Aerospatiale/Alenia,201,1747301388,1747301388,AT46,20
8021,8022,UD-67229827,A225,Antonov An-225 Mriya,Antonov,298,1747301388,1747301388,A225,102
8022,8023,UO-69573653,A320,Airbus A320,Airbus,284,1747301388,1747301388,A320,347
8023,8024,OP-14617919,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,162,1747301388,1747301388,AT76,127
8024,8025,DG-24317424,B3XM,Boeing 737 MAX 10,Boeing,650,1747301388,1747301388,B3XM,335
8025,8026,SU-99829698,A346,Airbus A340-600,Airbus,626,1747301388,1747301388,A346,354
8026,8027,PC-36033822,AN72,Antonov An-72 / An-74,Antonov,382,1747301388,1747301388,AN72,148
8027,8028,FH-03659368,AT72,Aerospatiale/Alenia ATR 72-201/-202,Aerospatiale/Alenia,296,1747301388,1747301388,AT72,20
8028,8029,UX-51132180,A748,Hawker Siddeley HS 748,Hawker,101,1747301388,1747301388,A748,85
8029,8030,UR-50709116,A225,Antonov An-225 Mriya,Antonov,464,1747301388,1747301388,A225,102
8030,8031,FH-71211266,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,358,1747301388,1747301388,AT76,127
8031,8032,KA-74576837,A400,Airbus A400M Atlas,Airbus,519,1747301388,1747301388,A400,246
8032,8033,SD-73137029,A225,Antonov An-225 Mriya,Antonov,241,1747301388,1747301388,A225,102
8033,8034,OH-48338858,A339,Airbus A330-900,Airbus,587,1747301388,1747301388,A339,251
8034,8035,VP-18504669,A339,Airbus A330-900,Airbus,477,1747301388,1747301388,A339,251
8035,8036,NT-70263310,B39M,Boeing 737 MAX 9,Boeing,12,1747301388,1747301388,B39M,169
8036,8037,KE-01694991,AN28,Antonov An-28,Antonov,196,1747301388,1747301388,AN28,92
8037,8038,EJ-01459856,A333,Airbus A330-300,Airbus,486,1747301388,1747301388,A333,230
8038,8039,PW-45149434,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,17,1747301388,1747301388,AT43,184
8039,8040,VE-34818173,B37M,Boeing 737 MAX 7,Boeing,621,1747301388,1747301388,B37M,385
8040,8041,ZL-66443413,AJ27,Comac ARJ21-700 / C909,Comac,369,1747301388,1747301388,AJ27,73
8041,8042,XT-41856139,A140,Antonov An-140,Antonov,62,1747301388,1747301388,A140,117
8042,8043,XX-97563015,B39M,Boeing 737 MAX 9,Boeing,576,1747301388,1747301388,B39M,169
8043,8044,ZL-62904866,A225,Antonov An-225 Mriya,Antonov,431,1747301388,1747301388,A225,102
8044,8045,HH-39656863,A388,Airbus A380-800,Airbus,67,1747301388,1747301388,A388,395
8045,8046,QI-43421807,B38M,Boeing 737 MAX 8,Boeing,337,1747301388,1747301388,B38M,242
8046,8047,SX-57195067,A359,Airbus A350-900,Airbus,447,1747301388,1747301388,A359,351
8047,8048,WJ-18058355,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,322,1747301388,1747301388,A3ST,234
8048,8049,EL-68661498,AN24,Antonov An-24,Antonov,249,1747301388,1747301388,AN24,215
8049,8050,MA-48235066,A306,Airbus A300-600,Airbus,48,1747301388,1747301388,A306,176
8050,8051,CF-79831601,A359,Airbus A350-900,Airbus,322,1747301388,1747301388,A359,351
8051,8052,VA-19596173,A342,Airbus A340-200,Airbus,546,1747301388,1747301388,A342,313
8052,8053,AF-05641885,A140,Antonov An-140,Antonov,529,1747301388,1747301388,A140,117
8053,8054,UZ-55018280,AN72,Antonov An-72 / An-74,Antonov,205,1747301388,1747301388,AN72,148
8054,8055,NN-48883259,A140,Antonov An-140,Antonov,33,1747301388,1747301388,A140,117
8055,8056,NO-48506552,ATP,British Aerospace ATP,British,430,1747301388,1747301388,ATP,134
8056,8057,UP-72003321,A124,Antonov An-124 Ruslan,Antonov,481,1747301388,1747301388,A124,140
8057,8058,II-99757884,ATP,British Aerospace ATP,British,516,1747301388,1747301388,ATP,134
8058,8059,TS-74282699,ATP,British Aerospace ATP,British,97,1747301388,1747301388,ATP,134
8059,8060,PD-35977376,AN12,Antonov An-12,Antonov,326,1747301388,1747301388,AN12,207
8060,8061,MI-95347599,A339,Airbus A330-900,Airbus,494,1747301388,1747301388,A339,251
8061,8062,DF-37985682,A3ST,"Airbus A300-600ST ""Super Transporter"" / ""Beluga""",Airbus,55,1747301388,1747301388,A3ST,234
8062,8063,DJ-26591957,A158,Antonov An-158,Antonov,355,1747301388,1747301388,A158,235
8063,8064,HY-75573002,A333,Airbus A330-300,Airbus,89,1747301388,1747301388,A333,230
8064,8065,AQ-41257449,A140,Antonov An-140,Antonov,157,1747301388,1747301388,A140,117
8065,8066,LN-44315059,B37M,Boeing 737 MAX 7,Boeing,237,1747301388,1747301388,B37M,385
8066,8067,NT-07158995,AN30,Antonov An-30,Antonov,6,1747301388,1747301388,AN30,184
8067,8068,VW-26062750,A400,Airbus A400M Atlas,Airbus,190,1747301388,1747301388,A400,246
8068,8069,OC-06738440,AN12,Antonov An-12,Antonov,126,1747301388,1747301388,AN12,207
8069,8070,SU-88295428,B3XM,Boeing 737 MAX 10,Boeing,245,1747301388,1747301388,B3XM,335
8070,8071,AL-08082412,AT45,Aerospatiale/Alenia ATR 42-500,Aerospatiale/Alenia,326,1747301388,1747301388,AT45,87
8071,8072,PT-35656911,A345,Airbus A340-500,Airbus,300,1747301388,1747301388,A345,251
8072,8073,OJ-49621017,A359,Airbus A350-900,Airbus,330,1747301388,1747301388,A359,351
8073,8074,OS-95954548,A140,Antonov An-140,Antonov,85,1747301388,1747301388,A140,117
8074,8075,TW-30339510,AN24,Antonov An-24,Antonov,465,1747301388,1747301388,AN24,215
8075,8076,TV-95967967,A321,Airbus A321,Airbus,470,1747301388,1747301388,A321,297
8076,8077,WO-04915888,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,517,1747301388,1747301388,AT76,127
8077,8078,BZ-59675655,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,242,1747301388,1747301388,AT43,184
8078,8079,WU-88108227,A19N,Airbus A319neo,Airbus,618,1747301388,1747301388,A19N,172
8079,8080,FT-11646579,A342,Airbus A340-200,Airbus,376,1747301388,1747301388,A342,313
8080,8081,YU-61276715,AN12,Antonov An-12,Antonov,588,1747301388,1747301388,AN12,207
8081,8082,GJ-46349204,A148,Antonov An-148,Antonov,35,1747301388,1747301388,A148,150
8082,8083,YQ-55116603,A225,Antonov An-225 Mriya,Antonov,415,1747301388,1747301388,A225,102
8083,8084,UB-37425555,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,286,1747301388,1747301388,AT76,127
8084,8085,HM-02143836,A320,Airbus A320,Airbus,191,1747301388,1747301388,A320,347
8085,8086,AE-66618093,AN28,Antonov An-28,Antonov,95,1747301388,1747301388,AN28,92
8086,8087,ZV-63848479,A140,Antonov An-140,Antonov,30,1747301388,1747301388,A140,117
8087,8088,SE-66036583,B39M,Boeing 737 MAX 9,Boeing,503,1747301388,1747301388,B39M,169
8088,8089,GY-19715218,B190,Beechcraft 1900,Beechcraft,87,1747301388,1747301388,B190,34
8089,8090,EE-92331351,A359,Airbus A350-900,Airbus,356,1747301388,1747301388,A359,351
8090,8091,QH-58290320,A337,"Airbus A330-700 ""BelugaXL""",Airbus,626,1747301388,1747301388,A337,277
8091,8092,ZV-07726859,A21N,Airbus A321neo,Airbus,496,1747301388,1747301388,A21N,234
8092,8093,OT-27044404,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,109,1747301388,1747301388,AT73,35
8093,8094,OH-57656283,B190,Beechcraft 1900,Beechcraft,407,1747301388,1747301388,B190,34
8094,8095,AM-39304936,B39M,Boeing 737 MAX 9,Boeing,28,1747301388,1747301388,B39M,169
8095,8096,IR-99932847,A339,Airbus A330-900,Airbus,454,1747301388,1747301388,A339,251
8096,8097,TD-54846921,A342,Airbus A340-200,Airbus,469,1747301388,1747301388,A342,313
8097,8098,RT-53083261,A306,Airbus A300-600,Airbus,40,1747301388,1747301388,A306,176
8098,8099,VU-79109452,AN24,Antonov An-24,Antonov,126,1747301388,1747301388,AN24,215
8099,8100,MS-94848594,A225,Antonov An-225 Mriya,Antonov,635,1747301388,1747301388,A225,102
8100,8101,DZ-39075362,A124,Antonov An-124 Ruslan,Antonov,218,1747301388,1747301388,A124,140
8101,8102,QJ-14888290,AJ27,Comac ARJ21-700 / C909,Comac,9,1747301388,1747301388,AJ27,73
8102,8103,JC-04488079,AT76,Aerospatiale/Alenia ATR 72-212A (600),Aerospatiale/Alenia,517,1747301388,1747301388,AT76,127
8103,8104,JS-56104261,A306,Airbus A300-600,Airbus,479,1747301388,1747301388,A306,176
8104,8105,OL-74286800,AT73,Aerospatiale/Alenia ATR 72-211/-212,Aerospatiale/Alenia,39,1747301388,1747301388,AT73,35
8105,8106,WQ-47846387,A35K,Airbus A350-1000,Airbus,325,1747301388,1747301388,A35K,350
8106,8107,BM-38391804,AT43,Aerospatiale/Alenia ATR 42-300 / 320,Aerospatiale/Alenia,254,1747301388,1747301388,AT43,184
